age,gender,job_role,province,salary,is_married,is_hereditary,weight,height,shampoo,is_smoker,education,stress,bald
35,male,Employee,Pontianak,9839512.63729773,1,0,110.89936021382,186.720114994875,Pantone,0,Senior High School,9,0.415821934118546
45,,Government Employee,Palu,9149857.4826023,1,0,83.2917905727384,168.333177126448,Shoulder & Head,0,Junior High School,9,0.643025237710236
37,male,Government Employee,Banda Aceh,6241287.86960672,1,0,50.2930791472329,171.012801364639,Deadbuoy,0,Senior High School,2,0.459855696948695
29,male,Employee,Pekanbaru,4384493.50256292,1,0,77.8169900336556,193.474003725652,Merpati,1,Bachelor Degree,4,0.557989148825872
27,male,Employee,Jambi,2809050.15791494,1,1,47.8512744870476,158.153689474309,Shoulder & Head,0,Bachelor Degree,8,0.596630799275846
33,female,Employee,Banda Lampung,11380313.1512529,1,1,56.8053453669531,177.245140659738,Merpati,1,Bachelor Degree,7,0.655869030217757
47,male,Government Employee,Banda Lampung,7065585.7219035,1,0,50.886646338375,171.454282629974,Moonsilk,1,Senior High School,10,0.818904654936267
50,male,Employee,Bengkulu,7184760.30029369,1,0,50.9668812350386,171.336567981151,Moonsilk,1,Magister Degree,10,0.777914570784039
35,female,Employee,Tanjungselor,6467911.2975821,1,0,53.6949853150724,166.838323185934,Shoulder & Head,0,Magister Degree,5,0.334622872717852
36,female,,Samarinda,12683355.1325495,1,0,71.3156387666462,174.691207717641,Moonsilk,1,Magister Degree,9,0.539962879774948
37,male,,Pekanbaru,11350913.6430351,1,0,46.6432924285463,152.439175541366,Shoulder & Head,0,Junior High School,8,0.43461313030394
38,female,Employee,Banda Aceh,4702483.63988178,1,0,60.8784307066456,160.613149854613,Deadbuoy,1,Senior High School,10,0.466156339422127
47,male,,Mataram,14719001.3718882,1,0,58.3278122100215,176.934938052166,Pantone,1,Bachelor Degree,1,0.45900305761952
27,female,Government Employee,Kendari,19605587.9565134,1,0,71.4296464580126,160.947186134563,Deadbuoy,1,Senior High School,9,0.65745468344351
36,male,Government Employee,Banda Lampung,14505180.60003,1,0,49.3884160970979,176.329976566583,Merpati,1,Bachelor Degree,1,0.568869506694446
29,female,Government Employee,Gorontalo,4776813.76842824,1,0,51.7890811913498,176.498044206395,Deadbuoy,1,Bachelor Degree,6,0.462802365351706
42,female,Government Employee,Surabaya,4950735.07216912,1,0,45.6737326262561,181.805765508036,Shoulder & Head,0,Senior High School,5,0.454184269635127
35,male,Employee,Sofifi,14696429.9228892,1,0,65.2344028282335,171.637278678686,Pantone,1,Bachelor Degree,2,0.428243370355718
36,male,Employee,Jayapura,12323763.2561599,1,0,51.7680445409779,171.821934847267,Shoulder & Head,0,Bachelor Degree,7,0.543475510544922
37,male,Employee,Kendari,8468952.86376429,1,0,49.3923152948451,150.956243360207,Pantone,1,Bachelor Degree,5,0.442318212532664
46,female,Government Employee,Jambi,7256781.1500948,1,1,49.486875118571,161.987075276787,Moonsilk,0,Bachelor Degree,7,
47,female,,Ambon,5298118.8890765,1,1,48.7613493410186,145.523027460536,Moonsilk,0,Senior High School,5,0.447567724093108
50,female,Employee,Bandung,11992969.6421431,1,0,69.7700989008035,149.332730338294,Moonsilk,1,Senior High School,5,0.541820591335767
52,female,Government Employee,Tanjung Pinang,7021683.3750861,1,0,84.990100502035,177.482034214597,Pantone,0,Bachelor Degree,2,0.598297053069555
30,male,,Denpasar,8328061.01367347,1,1,46.3759126323268,172.064989329179,Pantone,1,,8,0.621940392788087
35,male,Employee,Tanjung Pinang,5650112.97732551,1,1,51.1969036573421,169.567610543394,Merpati,0,Bachelor Degree,2,0.603271837841019
42,male,Employee,Mataram,15284770.5413989,1,0,46.5013550584406,156.073900256366,Moonsilk,0,Senior High School,3,0.496453584368004
45,male,Government Employee,Sofifi,5869277.53049554,1,0,55.4780605674316,160.891041296028,Deadbuoy,0,Junior High School,9,0.631410310541218
35,male,Employee,Mataram,10531690.650151,1,0,53.5475571609302,182.58302217921,Pantone,1,Bachelor Degree,5,0.571808304667314
38,male,Employee,Kendari,10794800.3495165,1,1,48.8240581222425,165.793500107942,Pantone,0,Bachelor Degree,8,0.691095993543225
47,male,Employee,Bandung,6521909.75556586,1,0,65.339636509695,179.576261788844,Pantone,0,Bachelor Degree,5,0.454488933787465
40,female,,Mamuju,6401350.78443779,1,0,56.730554928769,180.655165997954,Moonsilk,0,Junior High School,5,0.120768941621661
24,male,Government Employee,Yogyakarta,11923548.8817271,1,0,55.2158755919962,173.724310485401,Moonsilk,0,Bachelor Degree,8,0.505248302806372
31,male,,Palu,14439022.0132554,1,0,44.4070293052868,165.029094659833,Moonsilk,0,Junior High School,6,0.393003910509324
49,male,Government Employee,Tanjung Pinang,14847243.7649667,1,0,68.9785251890749,186.383400349145,Merpati,0,Bachelor Degree,5,0.701481445451816
57,female,Employee,Tanjung Pinang,18436285.2710778,1,1,84.5680544833007,175.810531331241,Merpati,0,Doctoral Degree,8,0.858809018919435
38,male,Employee,Jakarta,9189548.50429188,1,0,49.4404636764869,164.754932471014,Shoulder & Head,0,Bachelor Degree,5,0.35401358364352
37,male,Employee,Palembang,13779928.4181625,1,0,52.3424471612905,154.708006783166,Deadbuoy,1,Senior High School,7,0.525237293188211
45,male,Employee,Pontianak,6848748.39361384,1,0,52.8773184251877,171.236435340325,Deadbuoy,1,Junior High School,3,0.518325127227045
33,male,Government Employee,Jayapura,3665884.70021819,1,0,47.9267403533909,160.106572510095,Deadbuoy,1,Bachelor Degree,4,0.580226836462277
37,male,Government Employee,Banda Lampung,6808223.94414222,1,0,48.3442375870719,162.917564916808,Merpati,1,Senior High School,7,0.614217098947905
48,male,Employee,Tanjung Pinang,12246643.2612913,1,0,51.4694879674675,173.058438251805,Deadbuoy,1,Bachelor Degree,4,0.706946272567667
37,male,,Palembang,7013363.23617655,1,0,60.2183358893055,185.996654148517,Shoulder & Head,1,Senior High School,4,0.444593933251163
37,male,Employee,Pekanbaru,7314309.26501865,1,0,50.6812955943104,175.414743814271,Pantone,0,Bachelor Degree,3,0.441636433860869
43,female,Government Employee,Mamuju,12022359.4343999,1,1,64.5547838958819,171.473280906231,Moonsilk,0,Doctoral Degree,8,0.742813758627081
34,female,Employee,Bengkulu,7091712.84317787,1,0,47.5686797207762,167.704418379569,Moonsilk,,Bachelor Degree,8,0.505610579124973
51,female,Government Employee,Jayapura,7789390.02295758,1,0,52.102513864165,169.455281277531,Shoulder & Head,0,Bachelor Degree,7,0.625101939911807
31,female,Employee,Sofifi,8524704.02830151,1,0,45.6236678214585,152.266568700569,Merpati,0,Bachelor Degree,5,0.308640805026686
44,,Employee,Denpasar,4788161.62515078,1,0,49.0675669204724,165.583585090285,Moonsilk,1,Magister Degree,1,0.595562750445816
51,male,Government Employee,Bandung,7389350.6318691,1,0,46.4111294564006,183.062628186863,Merpati,1,Bachelor Degree,3,0.730666393328005
20,male,Employee,Banda Aceh,13034070.3948407,1,0,62.7427877801146,183.422910778731,Pantone,1,Bachelor Degree,4,0.515950587721267
29,male,Employee,Mataram,6247098.16004093,1,0,66.0353933253231,172.873044969102,Merpati,0,Senior High School,6,0.508664771806719
51,male,Government Employee,Palu,7387260.47027024,1,0,91.663606148651,189.226762525033,Shoulder & Head,0,Bachelor Degree,7,0.72647164031562
36,male,Employee,Kendari,10241861.649291,1,1,57.4424614789855,165.824457609455,Shoulder & Head,0,Bachelor Degree,8,0.725210039803955
28,male,Government Employee,Pontianak,9481254.82118444,1,0,52.9763330520341,156.036324848046,Moonsilk,1,Senior High School,3,0.566797099380145
38,female,,Palu,6761276.03013651,1,0,64.8912584518841,158.850702750023,Deadbuoy,1,Senior High School,2,0.270876685591206
37,male,Employee,Banjarmasin,6697237.58120054,1,0,48.471912812092,164.280545657822,Deadbuoy,1,Bachelor Degree,5,0.482525806412845
39,male,Employee,Bengkulu,15128203.0449443,1,0,47.8906346969543,151.37241238861,Moonsilk,1,Doctoral Degree,9,0.607353723334631
50,male,Government Employee,Ambon,5308621.41675605,1,0,49.8936576842501,172.865382077775,Merpati,1,Bachelor Degree,3,0.649371383996693
47,male,Government Employee,Jayapura,16007876.9597727,1,0,56.8093876322803,177.319030412822,Shoulder & Head,1,Senior High School,9,0.760250792303655
46,male,Employee,Serang,9791833.23891533,,0,63.8227737433154,171.661962638397,Pantone,0,Bachelor Degree,7,0.634599166178713
40,male,Government Employee,Sofifi,7289199.17590737,1,0,49.3392865781929,166.547087753091,Pantone,0,Bachelor Degree,6,0.523804248321276
48,male,,Surabaya,5207878.03510166,1,0,47.3994905233058,161.900492386468,Merpati,0,Bachelor Degree,2,0.407954964587411
43,male,,Pontianak,7306786.12825674,1,0,65.2111670878128,176.063222974183,Deadbuoy,1,Bachelor Degree,9,0.587868252494095
9,male,,Mataram,16816145.2348408,0,0,51.4955971294469,159.815741780259,Pantone,1,Bachelor Degree,8,0.401285700931686
27,male,Employee,Pekanbaru,11670773.2561065,1,0,53.1297206601923,168.760917687817,Shoulder & Head,1,Magister Degree,8,0.567740417962578
46,male,Government Employee,Banda Aceh,5669689.43856167,1,0,65.7789907169974,153.395994614778,Moonsilk,0,Bachelor Degree,7,0.626480410377314
56,male,Government Employee,Jambi,3617147.77370014,1,0,93.0676205139277,179.315319633939,Shoulder & Head,1,Doctoral Degree,2,0.798465157018422
25,female,Government Employee,Makassar,9879844.45214128,1,1,47.8716573434264,168.872146150854,Merpati,0,Bachelor Degree,9,0.696370206986775
40,female,Government Employee,Kupang,6746903.62108849,1,0,55.1302794291053,164.412009611264,Merpati,1,Junior High School,9,0.516354188134589
40,male,Government Employee,Gorontalo,9471566.56771466,1,0,53.7759023983524,,Moonsilk,0,Senior High School,7,0.594481924467236
32,male,Employee,Sofifi,4852739.4196558,1,0,62.1850397163667,176.194311258419,Pantone,0,Senior High School,2,0.375061338964964
23,female,Government Employee,Tanjungselor,6928797.44355734,1,1,51.3646962578448,168.564348827887,Pantone,0,Junior High School,8,0.664005861057449
51,male,Jobless,Pekanbaru,5373847.62892669,1,0,53.656250474939,160.707676376443,Shoulder & Head,0,Bachelor Degree,10,1
22,female,Employee,Tanjung Pinang,8304743.22030902,1,1,77.3723383561341,173.675905242344,Moonsilk,0,Bachelor Degree,1,0.441901401871662
24,male,,Denpasar,3947513.21140587,1,0,47.3608836907417,161.459954842967,Pantone,1,Senior High School,6,0.562877739826052
45,male,Employee,Medan,15617619.693306,1,0,43.8650117476618,164.732023826704,Moonsilk,0,Bachelor Degree,5,0.515910548480196
61,male,Jobless,Gorontalo,4952694.26141553,1,0,83.6058969987959,180.393153753677,Pantone,1,Senior High School,5,1
39,male,Employee,Palembang,3701076.9895334,1,0,73.4838344121942,168.437660217569,Deadbuoy,1,Senior High School,8,0.507045654574665
33,male,Employee,Surabaya,6610309.36871908,1,0,65.2668890204075,178.503069096932,Pantone,1,Bachelor Degree,10,0.547192679358455
63,female,Employee,Medan,7070831.66290278,1,0,60.2287248347501,156.44803237416,Merpati,0,Bachelor Degree,1,0.372987342864346
42,male,Government Employee,Pontianak,5000194.82753811,1,0,44.542448982497,174.261339349134,Shoulder & Head,1,Bachelor Degree,9,0.828243969690869
42,male,,Palembang,3944727.14710085,1,0,49.7727993659273,170.116645649231,Pantone,1,Senior High School,6,0.486400212243476
48,male,Government Employee,Kupang,12739448.7013358,1,0,51.6223330216435,145.398200201772,Shoulder & Head,0,Bachelor Degree,9,0.726189557226866
48,male,,Yogyakarta,7366702.44819146,1,0,58.2823697137295,164.727105904599,Deadbuoy,1,Bachelor Degree,,0.604915188012156
36,male,,Jambi,15913622.3107724,1,0,50.2714795651843,165.842275575763,Pantone,0,Senior High School,2,0.194377404469315
52,male,Jobless,Kendari,16749369.4329051,1,0,62.2253483522365,150.954427343474,Pantone,0,Senior High School,7,1
41,female,,Tanjung Pinang,5183778.2720196,1,0,57.641988512406,157.496624616581,Deadbuoy,0,Bachelor Degree,10,0.410254443019555
37,male,Employee,Bandung,11481452.2749291,1,0,59.714923425167,182.072327042092,Merpati,0,Bachelor Degree,10,0.436940010428816
33,female,Employee,Tanjung Pinang,8003385.32351464,1,0,73.4537516489879,182.317834554052,Deadbuoy,1,Bachelor Degree,10,0.530256429581142
45,female,Government Employee,Pontianak,16650093.683314,1,0,54.346200380726,160.732492970464,Moonsilk,1,Senior High School,1,0.535648241854327
42,male,Employee,Medan,9331529.9727405,1,0,50.6288029810195,163.071762203131,Shoulder & Head,0,Magister Degree,10,0.669281398040272
27,male,Jobless,Pekanbaru,17936704.2004389,1,0,61.0680173056839,167.679077715404,Shoulder & Head,,Magister Degree,3,0.739627419212607
42,male,Government Employee,Pontianak,7286851.36431374,1,0,60.9971594438505,146.797033317886,Deadbuoy,0,Bachelor Degree,9,0.636392770087375
53,male,Employee,Padang,4104157.03866206,1,1,108.0839705129,198.529443517132,Shoulder & Head,0,Doctoral Degree,2,0.729337118699168
41,male,Employee,Jakarta,4975235.18220316,1,0,61.638304041318,164.301296288097,Shoulder & Head,1,Senior High School,2,0.563599139091414
13,male,Employee,Bengkulu,7512772.31839271,0,0,59.495742861294,160.064903731963,Merpati,1,Senior High School,4,0.448996014856426
58,male,Government Employee,Kupang,10634087.0464261,1,0,56.07862493372,156.007492536319,Merpati,0,Bachelor Degree,2,0.780696872344821
40,male,Government Employee,Pangkalpinang,11440518.439119,1,1,56.600702497561,176.314431592657,Merpati,0,Bachelor Degree,5,0.653406163974859
44,male,Employee,Jakarta,7634188.75125459,1,0,50.7220097265739,174.95767144524,Shoulder & Head,1,Senior High School,5,0.596885955435207
29,female,Employee,Pangkalpinang,9361999.49220658,1,0,58.0256844782346,155.273130234884,Merpati,1,Senior High School,3,0.422481912674067
33,male,Employee,Pontianak,5230580.78613526,1,1,58.5822608914769,170.114473294874,Deadbuoy,0,Bachelor Degree,9,0.688428470018397
48,male,Government Employee,Bengkulu,9074687.93647186,1,0,43.6634415636519,176.499377322745,Merpati,1,Bachelor Degree,6,0.675772170177577
48,male,Government Employee,Makassar,9378203.61281375,1,0,47.0005504609403,138.632956912315,Pantone,0,Bachelor Degree,5,0.603770423129794
48,male,Employee,Denpasar,2471443.0556429,1,0,62.7309925100592,177.547677654546,Pantone,1,Senior High School,1,0.523147521786391
36,female,,Mamuju,14406457.6431428,1,0,56.5448627355157,161.708421270789,Pantone,1,Bachelor Degree,10,0.418978783871568
39,male,Government Employee,Pontianak,3490757.94547609,1,0,53.6768434580752,156.12256351601,Merpati,0,Elementary School,1,0.421728811494676
44,male,Employee,Tanjungselor,,1,1,61.2725326602323,167.000401674602,Pantone,1,Bachelor Degree,3,0.750072101889448
29,female,Employee,Mamuju,4096603.00455035,1,0,70.3250504841513,168.940195395463,,0,Senior High School,5,0.317941287106935
29,male,Government Employee,Banjarmasin,12749377.5406642,1,0,48.3777790333708,157.682290090389,Shoulder & Head,1,Bachelor Degree,9,0.648710385073727
37,female,Employee,Tanjung Pinang,7930708.96491513,1,1,61.4772116308476,180.953116254838,Deadbuoy,0,Bachelor Degree,1,0.395810450224908
45,male,Employee,Ambon,10603283.4603974,1,0,68.6235872771649,147.138555347268,Shoulder & Head,0,Doctoral Degree,1,0.463704999787209
42,female,Employee,Samarinda,4044008.40310756,1,0,49.568081629525,170.913133964079,Moonsilk,1,Bachelor Degree,7,0.506524238624331
55,male,Employee,Banda Lampung,10378444.7581016,1,0,68.0873995580797,183.324884094902,Merpati,1,Senior High School,10,0.883350976946829
51,male,Government Employee,Pangkalpinang,11927945.0467179,1,0,72.5681662030043,174.228412847097,Deadbuoy,1,Bachelor Degree,2,0.706064669777975
42,male,Government Employee,Banjarmasin,10294487.1644463,1,0,53.455501471445,172.240509944108,Moonsilk,1,Junior High School,10,0.862490968553555
28,female,Employee,Bandung,9055254.69673555,1,0,51.7776055644151,167.498053231865,Shoulder & Head,1,Senior High School,3,0.348682721986799
31,female,,Manado,9037894.54070204,1,0,47.4513719284687,168.35029500644,Moonsilk,1,Junior High School,3,0.210283506712342
61,male,Government Employee,Gorontalo,9656231.03309715,1,0,46.4869782715133,163.113100240225,Pantone,1,Senior High School,7,0.889121759393628
40,female,,Mataram,5788791.28067945,1,0,54.6784278109519,168.680952201398,Merpati,1,Senior High School,3,0.259151261029611
58,male,Government Employee,,5487939.02714605,1,0,53.4816657705647,148.373708837842,Pantone,0,Magister Degree,9,0.782049039625523
37,male,Government Employee,Bengkulu,5877750.30138228,1,0,55.5265198684305,167.814413556972,Moonsilk,0,Bachelor Degree,3,0.502133563380197
28,male,Jobless,Bengkulu,5949636.86549994,1,1,77.099678612495,168.85553889937,Moonsilk,1,Bachelor Degree,6,1
53,female,Government Employee,Tanjung Pinang,10933330.1472361,1,0,59.1378277185631,158.167375307417,Pantone,1,Senior High School,2,0.687930687381111
27,male,Employee,Tanjung Pinang,11498864.6460377,1,0,61.8138394059827,195.74185171736,Pantone,1,Elementary School,3,0.45371794852336
50,male,Employee,Semarang,13037726.3416119,1,0,42.6709436700301,162.779750453848,Deadbuoy,0,Senior High School,8,0.645716382619036
38,male,Employee,Ambon,7846412.8418724,1,0,45.168832840895,,Pantone,0,Bachelor Degree,5,0.577558327353302
23,male,Employee,Surabaya,8868689.58142482,1,0,58.3662173600824,157.677434955795,Shoulder & Head,0,Bachelor Degree,9,0.489208592801043
54,male,Government Employee,Manokwari,8602603.60271706,1,0,49.7294428986523,152.740778089299,Pantone,1,Bachelor Degree,4,0.832400593568576
42,male,Employee,Sofifi,7893451.62566292,1,1,67.6437573889209,171.351601216455,Shoulder & Head,0,Magister Degree,8,0.801303992470929
48,male,Employee,Bengkulu,6471845.48414947,1,0,55.0996608298109,157.616320962447,Deadbuoy,1,Senior High School,2,0.501602400917115
64,male,,Pekanbaru,21784247.9662434,1,0,54.9531995141967,176.017800431207,Moonsilk,0,Bachelor Degree,10,0.650480814996464
50,female,Employee,Banjarmasin,3187711.65779304,1,1,50.6899339222053,155.377852497692,Deadbuoy,0,Senior High School,3,0.560891043362401
37,male,Employee,Jayapura,3379072.83516206,1,0,57.5764520460667,175.562315591045,Pantone,0,Bachelor Degree,8,0.456585097207571
56,male,Employee,Jayapura,10843438.8296407,1,1,58.5530946466532,155.725528808199,Moonsilk,0,Senior High School,,0.952858149789336
37,male,Government Employee,Palangkaraya,5059417.8455951,1,0,52.5829018975518,174.191457487636,Deadbuoy,0,Bachelor Degree,1,0.42401901188227
43,male,Employee,Manokwari,8800318.82282566,,0,67.1468436621944,173.752195444548,Merpati,1,Bachelor Degree,5,0.646537083529812
52,male,Employee,Pekanbaru,16923095.5417157,1,0,48.7804289556783,167.514558474902,Shoulder & Head,0,Bachelor Degree,7,0.717790171736426
54,male,Government Employee,Manokwari,7199767.32363783,,1,78.0889019205127,189.786648736708,Deadbuoy,1,Senior High School,1,0.972904696991581
49,male,Government Employee,Pekanbaru,3869626.29407558,1,1,59.0356256172715,154.20806913188,Deadbuoy,1,Bachelor Degree,1,0.727738519971485
29,female,,Padang,13057193.8705935,1,1,47.2997514591397,165.228050597409,Pantone,0,Bachelor Degree,10,0.433871935602331
48,female,Government Employee,Mamuju,10148929.1519328,1,0,48.9748362161177,150.426041845728,Moonsilk,1,Bachelor Degree,6,0.580571470224098
36,female,Government Employee,Makassar,7103773.5342384,1,0,61.5001457744373,185.950529557398,Shoulder & Head,0,Senior High School,4,0.383418012376327
35,female,,Samarinda,6299877.9012004,1,0,52.9495500190157,171.588658713439,Shoulder & Head,0,Bachelor Degree,3,0.12403035383681
47,male,Government Employee,Surabaya,8277649.28711018,1,0,65.1973601838085,151.031422397087,Shoulder & Head,0,Bachelor Degree,9,0.587941085398531
40,male,,Pontianak,,1,0,47.2470252760824,175.381406820243,Pantone,1,Bachelor Degree,2,0.371238093013353
24,male,,Bengkulu,8853238.89302915,1,1,66.4800167801961,168.73964309788,Moonsilk,0,Bachelor Degree,6,0.742561610051133
27,female,Government Employee,Padang,11513618.4529161,1,0,47.2868979121089,159.410627496519,Shoulder & Head,0,Bachelor Degree,6,0.428769630817946
41,male,Government Employee,Pontianak,21028992.5193257,1,1,46.587262996765,158.217919074348,Moonsilk,1,Senior High School,8,0.971425341768969
54,female,Employee,Jayapura,6504051.28582073,1,0,66.3101748564626,164.544679339491,Pantone,1,Senior High School,8,0.721951382202131
45,male,Government Employee,Banda Lampung,9700405.30350055,1,1,61.3784931178733,171.269997961161,Deadbuoy,1,Senior High School,6,0.907480153494532
35,female,Government Employee,Pontianak,6787118.07339318,1,0,61.0536340122792,140.924538136579,Merpati,1,Magister Degree,4,0.478715474658959
43,female,Employee,Banda Lampung,6964391.67649799,1,1,49.9882072924274,167.792315876835,Deadbuoy,1,Junior High School,3,0.67543479369404
32,female,Employee,Manokwari,3998940.80047814,1,0,50.2785296798792,153.93827871933,Moonsilk,1,Magister Degree,2,0.403966887167207
30,male,Employee,Jayapura,,1,0,46.0688169715037,140.213731365429,Merpati,1,Doctoral Degree,3,0.475474928410086
27,male,Government Employee,Manado,8413383.872855,1,0,55.9520297464015,160.399807046421,Moonsilk,0,Bachelor Degree,9,0.530401656273907
27,male,Jobless,Palangkaraya,7484671.50791084,1,0,50.1248878565362,167.227925761602,Merpati,1,Bachelor Degree,2,0.844130094858969
31,female,Government Employee,Semarang,8725053.30428772,1,1,72.136909786058,165.08523405612,Merpati,1,Bachelor Degree,5,0.627226070577487
36,male,Employee,Denpasar,7100438.02561,1,1,52.6345718315127,188.182744915943,Pantone,1,Bachelor Degree,2,0.684573500791459
39,male,,Mataram,8113932.36942966,1,0,66.5076756408922,183.541005848878,Moonsilk,1,Bachelor Degree,1,0.398255065416002
29,male,,Medan,4995492.1968784,1,0,59.9423982531,173.195999946859,Pantone,1,Senior High School,6,0.48377318151442
40,male,Government Employee,Ambon,9156312.15247092,1,1,57.7956640043833,174.533956277646,Deadbuoy,1,Bachelor Degree,1,0.835789012295755
54,male,Employee,Palangkaraya,11960378.9027565,1,0,47.3764221101257,164.009684360833,Pantone,1,Senior High School,4,0.815520225663327
37,male,,Manado,9242825.438409,1,0,50.1698752203546,178.889764098342,Shoulder & Head,1,Bachelor Degree,6,0.441343575592351
33,female,Employee,Medan,8332042.90769789,1,0,64.9844440334849,173.367202772596,Pantone,1,Bachelor Degree,5,0.465640497800087
38,female,Government Employee,Serang,6716449.86520072,1,1,47.8975749523636,166.707092946426,Merpati,1,Bachelor Degree,4,0.656848228918254
25,female,Government Employee,Serang,4818422.40370072,1,0,57.0920481779858,167.509925117479,Shoulder & Head,0,Elementary School,7,0.465039029854514
36,male,Employee,Sofifi,10858059.5236078,1,0,57.4651286514311,172.382674168588,Moonsilk,0,Senior High School,1,0.37137820929218
42,male,Jobless,Semarang,13390637.1657039,1,0,44.1372545158574,135.19181829659,Merpati,0,Junior High School,10,0.91096519952897
33,female,Government Employee,Medan,11253130.5418761,1,0,56.2544737721029,160.626192707832,Deadbuoy,1,Bachelor Degree,,0.514861034331166
50,male,Employee,Manokwari,11044499.1548718,1,0,50.2694939371376,160.922944629086,Shoulder & Head,1,Bachelor Degree,9,0.696587108590593
36,male,Employee,Manokwari,5111384.3808127,1,0,76.4950731366708,180.205586348237,Moonsilk,0,Senior High School,10,0.501236555710988
29,male,,Mataram,6485372.63507638,1,0,51.6189126832039,197.23357327519,Shoulder & Head,1,Bachelor Degree,1,0.375211769046608
29,male,Employee,Mataram,5783799.14432452,1,0,61.3730764133094,167.471321235786,,1,Bachelor Degree,2,0.43964342247061
24,male,Government Employee,Pontianak,6398128.97609166,1,0,56.311683539464,162.999262558828,Moonsilk,0,Senior High School,9,0.529688289334238
32,female,,Kupang,6228848.64885921,1,0,52.9057684348741,144.070428635517,Merpati,0,Senior High School,8,0.365621439255428
50,male,,Sofifi,6195040.29431464,1,0,74.5506003583584,159.069394658302,Merpati,1,Senior High School,9,0.523524120402174
22,male,,Tanjungselor,4624335.22116555,1,0,48.2684627047995,156.416612745225,Merpati,0,Bachelor Degree,9,0.29980626403453
38,female,Employee,Jayapura,8510822.90101696,1,0,48.4247380975905,146.406892161636,Pantone,1,Senior High School,3,0.395863004212741
43,male,Government Employee,Kendari,8011217.17107745,1,0,47.3576592345008,150.162757171404,Shoulder & Head,1,Senior High School,2,0.572630453142953
36,male,Employee,Kupang,10382004.0122554,1,0,47.612216316324,161.308802597798,Shoulder & Head,0,Bachelor Degree,2,0.350243172167103
36,female,Jobless,Banda Aceh,7675683.79763865,1,0,50.5085163000161,170.744188999544,Merpati,0,Senior High School,4,0.666213439429982
34,male,,Bandung,6524462.52565862,1,0,59.2603572149721,190.06492857995,Deadbuoy,0,Senior High School,4,0.347277322023481
30,male,Employee,Pekanbaru,3892882.60461897,1,0,55.2327933524616,173.468673905744,Pantone,0,Elementary School,10,0.547942539753513
24,male,Employee,Pekanbaru,7541293.68943552,1,0,77.4801201409267,171.545525931809,Pantone,1,Bachelor Degree,9,0.551216333611295
32,male,Employee,Makassar,9378373.04416942,1,1,53.3886229162545,173.006248181711,Shoulder & Head,1,Bachelor Degree,5,0.645046375438897
27,male,Employee,Tanjungselor,6466811.46700168,1,0,43.0739751070744,150.236292369836,Pantone,0,Magister Degree,2,0.37418189886704
43,male,Employee,Samarinda,2742670.4430493,1,0,48.1897192007083,170.916249765088,Deadbuoy,0,Bachelor Degree,9,0.513874175255061
37,female,Government Employee,Jayapura,8401617.65638046,1,0,56.6987902264166,184.003115354673,Shoulder & Head,0,Senior High School,1,0.334839773935195
41,male,Jobless,Makassar,7662920.68390372,1,0,61.734539691042,163.594624540443,Pantone,1,Bachelor Degree,7,1
28,female,Employee,Banjarmasin,12210962.1021225,1,1,52.0199778059885,157.070200478522,Merpati,1,Bachelor Degree,4,0.596533894009081
38,male,Employee,Jakarta,3891248.63767084,1,0,50.0880141975936,144.401091752514,Moonsilk,0,Senior High School,9,0.500127766776812
56,male,Employee,Serang,12905843.0071676,1,0,49.0503666480586,165.531337903293,Moonsilk,0,Bachelor Degree,8,0.677364040633367
38,female,,Jayapura,12106532.8984414,1,0,58.191436157446,158.485471926161,Moonsilk,0,Bachelor Degree,4,0.196586752409766
33,female,,Mataram,5291143.64001264,1,0,47.9916265039319,169.410706388137,Moonsilk,1,Bachelor Degree,5,0.273721531161478
47,female,Government Employee,Tanjungselor,5036388.56355787,1,0,48.5933090914721,174.414775951664,Shoulder & Head,0,Bachelor Degree,3,0.411032223643462
41,male,,Ambon,7120443.37738091,1,0,47.9829735454671,166.888072541013,Merpati,,Bachelor Degree,10,0.550547996987493
40,male,Government Employee,Mataram,8557523.61589747,1,0,50.7922896707322,166.329707116588,Merpati,0,Bachelor Degree,4,0.553146270486618
44,male,Government Employee,Bandung,6350607.2780121,1,0,65.0019598545393,171.055371149201,Deadbuoy,1,Bachelor Degree,8,0.796374282232801
31,male,Government Employee,Banjarmasin,5474788.6030824,1,0,54.6334814218973,159.84195875958,Shoulder & Head,1,Elementary School,8,0.683962640251754
37,female,Employee,Yogyakarta,5467684.71493833,1,0,91.1016997801168,174.781988614279,Shoulder & Head,0,Bachelor Degree,6,0.315383288618971
23,male,Employee,Yogyakarta,5515377.02048076,1,0,49.5395895604614,141.626636807623,Deadbuoy,1,Bachelor Degree,4,0.463487135841538
24,male,,Jakarta,10777831.1350999,1,0,53.8057929574628,171.728268629669,Merpati,1,Bachelor Degree,6,0.416896338405068
48,male,Employee,Surabaya,5293444.87711165,1,1,50.946118763349,153.382045441785,Pantone,0,Elementary School,3,0.63967655509868
40,male,Government Employee,Serang,4246443.14803961,1,0,53.3197761646968,158.962256927029,Deadbuoy,0,Magister Degree,9,0.620210879273857
29,male,,Palembang,2902887.12360059,1,0,65.5685945062339,181.189772947651,Shoulder & Head,1,Bachelor Degree,8,0.414394105156024
47,male,Employee,Sofifi,6533102.68131596,1,0,62.360071604045,175.597482219894,Deadbuoy,1,Bachelor Degree,9,0.63249786849774
